"2022-02-19";"10:12:56";"WinControl (rev 1142) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"2022-02-19 08:23:24.169";"2022-02-19";"08:23:24";"REG2";"";"#1: alpha: 0.647, ETRm: 12.303, Ik: 19.008 ";""
"2022-02-19 08:23:25.953";"2022-02-19";"08:23:25";"FO";"10";"178";"685";"0";"0.740";"0.0";"-";"178";"685";"0.740"
"2022-02-19 08:23:56.245";"2022-02-19";"08:23:56";"F";"11";"343";"607";"66";"0.435";"12.1";"0.129";"178";"685";"0.740"
"2022-02-19 08:24:26.538";"2022-02-19";"08:24:26";"F";"12";"364";"574";"90";"0.366";"13.8";"0.193";"178";"685";"0.740"
"2022-02-19 08:24:56.841";"2022-02-19";"08:24:56";"F";"13";"397";"547";"125";"0.274";"14.4";"0.252";"178";"685";"0.740"
"2022-02-19 08:25:27.136";"2022-02-19";"08:25:27";"F";"14";"431";"529";"190";"0.185";"14.8";"0.295";"178";"685";"0.740"
"2022-02-19 08:25:57.434";"2022-02-19";"08:25:57";"F";"15";"463";"511";"285";"0.094";"11.3";"0.341";"178";"685";"0.740"
"2022-02-19 08:26:27.722";"2022-02-19";"08:26:27";"F";"16";"479";"500";"420";"0.042";"7.4";"0.370";"178";"685";"0.740"
"2022-02-19 08:26:58.015";"2022-02-19";"08:26:58";"F";"17";"486";"483";"625";"-";"-";"-";"178";"685";"0.740"
"2022-02-19 08:27:28.316";"2022-02-19";"08:27:28";"F";"18";"474";"467";"820";"-";"-";"-";"178";"685";"0.740"
"2022-02-19 08:27:31.395";"2022-02-19";"08:27:31";"SLCE";"";"Light Curve end ";""
"2022-02-19 08:27:52.846";"2022-02-19";"08:27:52";"SLCS";"";"Light Curve start ";"Ul4-3"
"2022-02-19 08:27:52.846";"2022-02-19";"08:27:52";"REG1";"";"#1: alpha: 0.264, ETRm: 15.218, Ik: 57.562   ( beta: 0.176, ETRmPot: 46.640 ) ";""
"2022-02-19 08:27:52.846";"2022-02-19";"08:27:52";"REG2";"";"#1: alpha: 1.729, ETRm: 10.312, Ik: 5.963 ";""
"2022-02-19 08:27:54.509";"2022-02-19";"08:27:54";"FO";"19";"213";"809";"0";"0.737";"0.0";"-";"213";"809";"0.737"
"2022-02-19 08:28:24.808";"2022-02-19";"08:28:24";"F";"20";"338";"585";"66";"0.422";"11.7";"0.383";"213";"809";"0.737"
"2022-02-19 08:28:55.102";"2022-02-19";"08:28:55";"F";"21";"366";"569";"90";"0.357";"13.5";"0.422";"213";"809";"0.737"
"2022-02-19 08:29:25.398";"2022-02-19";"08:29:25";"F";"22";"409";"561";"125";"0.271";"14.2";"0.442";"213";"809";"0.737"
"2022-02-19 08:29:55.698";"2022-02-19";"08:29:55";"F";"23";"452";"554";"190";"0.184";"14.7";"0.460";"213";"809";"0.737"
"2022-02-19 08:30:25.992";"2022-02-19";"08:30:25";"F";"24";"486";"547";"285";"0.112";"13.4";"0.479";"213";"809";"0.737"
"2022-02-19 08:30:56.286";"2022-02-19";"08:30:56";"F";"25";"508";"535";"420";"0.050";"8.8";"0.512";"213";"809";"0.737"
"2022-02-19 08:31:26.586";"2022-02-19";"08:31:26";"F";"26";"516";"523";"625";"0.013";"3.4";"0.547";"213";"809";"0.737"
"2022-02-19 08:31:56.873";"2022-02-19";"08:31:56";"F";"27";"509";"513";"820";"0.008";"2.8";"0.577";"213";"809";"0.737"
"2022-02-19 08:31:59.442";"2022-02-19";"08:31:59";"SLCE";"";"Light Curve end ";""
"2022-02-19 08:32:26.342";"2022-02-19";"08:32:26";"SLCS";"";"Light Curve start ";"Ul4-4"
"2022-02-19 08:32:26.342";"2022-02-19";"08:32:26";"REG1";"";"#1: alpha: 0.287, ETRm: 14.711, Ik: 51.284   ( beta: 9.499, ETRmPot: 1344.127 ) ";""
"2022-02-19 08:32:26.342";"2022-02-19";"08:32:26";"REG2";"";"#1: alpha: 1.101, ETRm: 10.171, Ik: 9.239 ";""
"2022-02-19 08:32:28.175";"2022-02-19";"08:32:28";"FO";"28";"177";"707";"0";"0.750";"0.0";"-";"177";"707";"0.750"
"2022-02-19 08:32:58.460";"2022-02-19";"08:32:58";"F";"29";"298";"530";"66";"0.438";"12.1";"0.334";"177";"707";"0.750"
"2022-02-19 08:33:28.764";"2022-02-19";"08:33:28";"F";"30";"333";"519";"90";"0.358";"13.5";"0.362";"177";"707";"0.750"
"2022-02-19 08:33:59.062";"2022-02-19";"08:33:59";"F";"31";"379";"514";"125";"0.263";"13.8";"0.375";"177";"707";"0.750"
"2022-02-19 08:34:29.355";"2022-02-19";"08:34:29";"F";"32";"416";"504";"190";"0.175";"14.0";"0.403";"177";"707";"0.750"
"2022-02-19 08:34:59.652";"2022-02-19";"08:34:59";"F";"33";"445";"493";"285";"0.097";"11.6";"0.434";"177";"707";"0.750"
"2022-02-19 08:35:29.950";"2022-02-19";"08:35:29";"F";"34";"464";"481";"420";"0.035";"6.2";"0.470";"177";"707";"0.750"
"2022-02-19 08:36:00.245";"2022-02-19";"08:36:00";"F";"35";"468";"468";"625";"0.000";"0.0";"0.511";"177";"707";"0.750"
"2022-02-19 08:36:30.537";"2022-02-19";"08:36:30";"F";"36";"457";"452";"820";"-";"-";"-";"177";"707";"0.750"
"2022-02-19 08:36:33.692";"2022-02-19";"08:36:33";"SLCE";"";"Light Curve end ";""
"2022-02-19 08:37:13.870";"2022-02-19";"08:37:13";"SLCS";"";"Light Curve start ";"Ul5-1"
"2022-02-19 08:37:13.870";"2022-02-19";"08:37:13";"REG1";"";"#1: alpha: 0.264, ETRm: 16.360, Ik: 62.065   ( beta: 0.152, ETRmPot: 46.128 ) ";""
"2022-02-19 08:37:13.870";"2022-02-19";"08:37:13";"REG2";"";"#1: alpha: 4.304, ETRm: 11.375, Ik: 2.643 ";""
"2022-02-19 08:37:15.527";"2022-02-19";"08:37:15";"FO";"37";"211";"793";"0";"0.734";"0.0";"-";"211";"793";"0.734"
"2022-02-19 08:37:45.830";"2022-02-19";"08:37:45";"F";"38";"329";"580";"66";"0.433";"12.0";"0.367";"211";"793";"0.734"
"2022-02-19 08:38:16.127";"2022-02-19";"08:38:16";"F";"39";"344";"546";"90";"0.370";"14.0";"0.452";"211";"793";"0.734"
"2022-02-19 08:38:46.418";"2022-02-19";"08:38:46";"F";"40";"376";"531";"125";"0.292";"15.3";"0.493";"211";"793";"0.734"
"2022-02-19 08:39:16.716";"2022-02-19";"08:39:16";"F";"41";"417";"521";"190";"0.200";"16.0";"0.522";"211";"793";"0.734"
"2022-02-19 08:39:47.004";"2022-02-19";"08:39:47";"F";"42";"454";"515";"285";"0.118";"14.1";"0.540";"211";"793";"0.734"
"2022-02-19 08:40:17.301";"2022-02-19";"08:40:17";"F";"43";"477";"510";"420";"0.065";"11.5";"0.555";"211";"793";"0.734"
"2022-02-19 08:40:47.604";"2022-02-19";"08:40:47";"F";"44";"490";"500";"625";"0.020";"5.3";"0.586";"211";"793";"0.734"
"2022-02-19 08:41:17.894";"2022-02-19";"08:41:17";"F";"45";"485";"489";"820";"0.008";"2.8";"0.622";"211";"793";"0.734"
"2022-02-19 08:41:20.490";"2022-02-19";"08:41:20";"SLCE";"";"Light Curve end ";""
"2022-02-19 08:42:17.776";"2022-02-19";"08:42:17";"SLCS";"";"Light Curve start ";"Ul5-2"
"2022-02-19 08:42:17.776";"2022-02-19";"08:42:17";"REG1";"";"#1: alpha: 0.243, ETRm: 9.901, Ik: 40.773   ( beta: 5.734, ETRmPot: 648.949 ) ";""
"2022-02-19 08:42:17.776";"2022-02-19";"08:42:17";"REG2";"";"#1: alpha: 0.749, ETRm: 7.317, Ik: 9.762 ";""
"2022-02-19 08:42:19.485";"2022-02-19";"08:42:19";"FO";"46";"168";"656";"0";"0.744";"0.0";"-";"168";"656";"0.744"
"2022-02-19 08:42:49.786";"2022-02-19";"08:42:49";"F";"47";"407";"610";"66";"0.333";"9.2";"0.075";"168";"656";"0.744"
"2022-02-19 08:43:20.079";"2022-02-19";"08:43:20";"F";"48";"428";"575";"90";"0.256";"9.7";"0.141";"168";"656";"0.744"
"2022-02-19 08:43:50.369";"2022-02-19";"08:43:50";"F";"49";"454";"548";"125";"0.172";"9.0";"0.197";"168";"656";"0.744"
"2022-02-19 08:44:20.665";"2022-02-19";"08:44:20";"F";"50";"470";"527";"190";"0.108";"8.6";"0.245";"168";"656";"0.744"
"2022-02-19 08:44:50.968";"2022-02-19";"08:44:50";"F";"51";"478";"505";"285";"0.053";"6.3";"0.299";"168";"656";"0.744"
"2022-02-19 08:45:21.257";"2022-02-19";"08:45:21";"F";"52";"477";"480";"420";"0.006";"1.1";"0.367";"168";"656";"0.744"
"2022-02-19 08:45:51.557";"2022-02-19";"08:45:51";"F";"53";"468";"454";"625";"-";"-";"-";"168";"656";"0.744"
"2022-02-19 08:46:21.853";"2022-02-19";"08:46:21";"F";"54";"446";"434";"820";"-";"-";"-";"168";"656";"0.744"
"2022-02-19 08:46:25.126";"2022-02-19";"08:46:25";"SLCE";"";"Light Curve end ";""
"2022-02-19 08:46:40.330";"2022-02-19";"08:46:40";"SLCS";"";"Light Curve start ";"Ul5-3"
"2022-02-19 08:46:40.330";"2022-02-19";"08:46:40";"REG1";"";"#1: alpha: 0.261, ETRm: 16.052, Ik: 61.528   ( beta: 4.921, ETRmPot: 844.708 ) ";""
"2022-02-19 08:46:40.330";"2022-02-19";"08:46:40";"REG2";"";"#1: alpha: 2.083, ETRm: 11.814, Ik: 5.671 ";""
"2022-02-19 08:46:42.051";"2022-02-19";"08:46:42";"FO";"55";"146";"582";"0";"0.749";"0.0";"-";"146";"582";"0.749"
"2022-02-19 08:47:12.343";"2022-02-19";"08:47:12";"F";"56";"290";"517";"66";"0.439";"12.2";"0.126";"146";"582";"0.749"
"2022-02-19 08:47:42.643";"2022-02-19";"08:47:42";"F";"57";"308";"488";"90";"0.369";"13.9";"0.193";"146";"582";"0.749"
"2022-02-19 08:48:12.935";"2022-02-19";"08:48:12";"F";"58";"337";"469";"125";"0.281";"14.8";"0.241";"146";"582";"0.749"
"2022-02-19 08:48:43.230";"2022-02-19";"08:48:43";"F";"59";"366";"453";"190";"0.192";"15.3";"0.285";"146";"582";"0.749"
"2022-02-19 08:49:13.525";"2022-02-19";"08:49:13";"F";"60";"386";"437";"285";"0.117";"14.0";"0.332";"146";"582";"0.749"
"2022-02-19 08:49:43.819";"2022-02-19";"08:49:43";"F";"61";"401";"425";"420";"0.056";"9.9";"0.369";"146";"582";"0.749"
"2022-02-19 08:50:14.119";"2022-02-19";"08:50:14";"F";"62";"404";"408";"625";"0.010";"2.6";"0.426";"146";"582";"0.749"
"2022-02-19 08:50:44.415";"2022-02-19";"08:50:44";"F";"63";"394";"393";"820";"-";"-";"-";"146";"582";"0.749"
"2022-02-19 08:50:47.299";"2022-02-19";"08:50:47";"SLCE";"";"Light Curve end ";""
"2022-02-19 08:51:28.906";"2022-02-19";"08:51:28";"SLCS";"";"Light Curve start ";"Ul5-4"
"2022-02-19 08:51:28.906";"2022-02-19";"08:51:28";"REG1";"";"#1: alpha: 0.279, ETRm: 13.635, Ik: 48.917   ( beta: 0.030, ETRmPot: 19.445 ) ";""
"2022-02-19 08:51:28.906";"2022-02-19";"08:51:28";"REG2";"";"#1: alpha: 0.885, ETRm: 10.638, Ik: 12.025 ";""
"2022-02-19 08:51:30.607";"2022-02-19";"08:51:30";"FO";"64";"111";"458";"0";"0.758";"0.0";"-";"111";"458";"0.758"
"2022-02-19 08:52:00.902";"2022-02-19";"08:52:00";"F";"65";"247";"410";"66";"0.398";"11.0";"0.117";"111";"458";"0.758"
"2022-02-19 08:52:31.195";"2022-02-19";"08:52:31";"F";"66";"260";"385";"90";"0.325";"12.3";"0.190";"111";"458";"0.758"
"2022-02-19 08:53:01.488";"2022-02-19";"08:53:01";"F";"67";"278";"367";"125";"0.243";"12.8";"0.248";"111";"458";"0.758"
"2022-02-19 08:53:31.784";"2022-02-19";"08:53:31";"F";"68";"291";"351";"190";"0.171";"13.6";"0.305";"111";"458";"0.758"
"2022-02-19 08:54:02.087";"2022-02-19";"08:54:02";"F";"69";"300";"336";"285";"0.107";"12.8";"0.363";"111";"458";"0.758"
"2022-02-19 08:54:32.378";"2022-02-19";"08:54:32";"F";"70";"302";"320";"420";"0.056";"9.9";"0.431";"111";"458";"0.758"
"2022-02-19 08:55:02.675";"2022-02-19";"08:55:02";"F";"71";"300";"308";"625";"0.026";"6.8";"0.487";"111";"458";"0.758"
"2022-02-19 08:55:32.971";"2022-02-19";"08:55:32";"F";"72";"286";"291";"820";"0.017";"5.9";"0.574";"111";"458";"0.758"
"2022-02-19 08:55:35.356";"2022-02-19";"08:55:35";"SLCE";"";"Light Curve end ";""
"2022-02-19 08:56:15.304";"2022-02-19";"08:56:15";"SLCS";"";"Light Curve start ";"Ul6-1"
"2022-02-19 08:56:15.304";"2022-02-19";"08:56:15";"REG1";"";"#1: alpha: 0.287, ETRm: 20.026, Ik: 69.772   ( beta: 0.178, ETRmPot: 58.773 ) ";""
"2022-02-19 08:56:15.304";"2022-02-19";"08:56:15";"REG2";"";"#1: alpha: 0.667, ETRm: 14.283, Ik: 21.401 ";""
"2022-02-19 08:56:16.963";"2022-02-19";"08:56:16";"FO";"73";"142";"649";"0";"0.781";"0.0";"-";"142";"649";"0.781"
"2022-02-19 08:56:47.263";"2022-02-19";"08:56:47";"F";"74";"300";"600";"66";"0.500";"13.9";"0.082";"142";"649";"0.781"
"2022-02-19 08:57:17.559";"2022-02-19";"08:57:17";"F";"75";"323";"571";"90";"0.434";"16.4";"0.137";"142";"649";"0.781"
"2022-02-19 08:57:47.849";"2022-02-19";"08:57:47";"F";"76";"359";"544";"125";"0.340";"17.9";"0.193";"142";"649";"0.781"
"2022-02-19 08:58:18.144";"2022-02-19";"08:58:18";"F";"77";"397";"523";"190";"0.241";"19.2";"0.241";"142";"649";"0.781"
"2022-02-19 08:58:48.446";"2022-02-19";"08:58:48";"F";"78";"430";"508";"285";"0.154";"18.4";"0.278";"142";"649";"0.781"
"2022-02-19 08:59:18.736";"2022-02-19";"08:59:18";"F";"79";"451";"496";"420";"0.091";"16.1";"0.308";"142";"649";"0.781"
"2022-02-19 08:59:49.032";"2022-02-19";"08:59:49";"F";"80";"463";"476";"625";"0.027";"7.1";"0.363";"142";"649";"0.781"
"2022-02-19 09:00:19.331";"2022-02-19";"09:00:19";"F";"81";"455";"462";"820";"0.015";"5.2";"0.405";"142";"649";"0.781"
"2022-02-19 09:00:22.546";"2022-02-19";"09:00:22";"SLCE";"";"Light Curve end ";""
"2022-02-19 09:00:42.754";"2022-02-19";"09:00:42";"SLCS";"";"Light Curve start ";"Ul6-2"
"2022-02-19 09:00:42.754";"2022-02-19";"09:00:42";"REG1";"";"#1: alpha: 0.262, ETRm: 14.374, Ik: 54.933   ( beta: 8.126, ETRmPot: 1232.878 ) ";""
"2022-02-19 09:00:42.754";"2022-02-19";"09:00:42";"REG2";"";"#1: alpha: 1.094, ETRm: 10.143, Ik: 9.271 ";""
"2022-02-19 09:00:44.428";"2022-02-19";"09:00:44";"FO";"82";"161";"635";"0";"0.746";"0.0";"-";"161";"635";"0.746"
"2022-02-19 09:01:14.716";"2022-02-19";"09:01:14";"F";"83";"309";"534";"66";"0.421";"11.7";"0.189";"161";"635";"0.746"
"2022-02-19 09:01:45.015";"2022-02-19";"09:01:45";"F";"84";"338";"511";"90";"0.339";"12.8";"0.243";"161";"635";"0.746"
"2022-02-19 09:02:15.313";"2022-02-19";"09:02:15";"F";"85";"374";"499";"125";"0.251";"13.2";"0.273";"161";"635";"0.746"
"2022-02-19 09:02:45.611";"2022-02-19";"09:02:45";"F";"86";"402";"485";"190";"0.171";"13.6";"0.309";"161";"635";"0.746"
"2022-02-19 09:03:15.908";"2022-02-19";"09:03:15";"F";"87";"420";"468";"285";"0.103";"12.3";"0.357";"161";"635";"0.746"
"2022-02-19 09:03:46.204";"2022-02-19";"09:03:46";"F";"88";"432";"451";"420";"0.042";"7.4";"0.408";"161";"635";"0.746"
"2022-02-19 09:04:16.499";"2022-02-19";"09:04:16";"F";"89";"432";"432";"625";"0.000";"0.0";"0.470";"161";"635";"0.746"
"2022-02-19 09:04:46.791";"2022-02-19";"09:04:46";"F";"90";"420";"416";"820";"-";"-";"-";"161";"635";"0.746"
"2022-02-19 09:04:49.728";"2022-02-19";"09:04:49";"SLCE";"";"Light Curve end ";""
"2022-02-19 09:05:16.892";"2022-02-19";"09:05:16";"SLCS";"";"Light Curve start ";"Ul6-3"
"2022-02-19 09:05:16.892";"2022-02-19";"09:05:16";"REG1";"";"#1: alpha: 0.339, ETRm: 10.692, Ik: 31.571   ( beta: 0.042, ETRmPot: 15.840 ) ";""
"2022-02-19 09:05:16.892";"2022-02-19";"09:05:16";"REG2";"";"#1: alpha: 0.982, ETRm: 8.850, Ik: 9.009 ";""
"2022-02-19 09:05:18.585";"2022-02-19";"09:05:18";"FO";"91";"102";"408";"0";"0.750";"0.0";"-";"102";"408";"0.750"
"2022-02-19 09:05:48.879";"2022-02-19";"09:05:48";"F";"92";"246";"384";"66";"0.359";"10.0";"0.063";"102";"408";"0.750"
"2022-02-19 09:06:19.176";"2022-02-19";"09:06:19";"F";"93";"258";"359";"90";"0.281";"10.6";"0.136";"102";"408";"0.750"
"2022-02-19 09:06:49.469";"2022-02-19";"09:06:49";"F";"94";"269";"337";"125";"0.202";"10.6";"0.211";"102";"408";"0.750"
"2022-02-19 09:07:19.771";"2022-02-19";"09:07:19";"F";"95";"282";"321";"190";"0.121";"9.7";"0.271";"102";"408";"0.750"
"2022-02-19 09:07:50.063";"2022-02-19";"09:07:50";"F";"96";"287";"304";"285";"0.056";"6.7";"0.342";"102";"408";"0.750"
"2022-02-19 09:08:20.356";"2022-02-19";"09:08:20";"F";"97";"285";"294";"420";"0.031";"5.5";"0.388";"102";"408";"0.750"
"2022-02-19 09:08:50.651";"2022-02-19";"09:08:50";"F";"98";"283";"275";"625";"-";"-";"-";"102";"408";"0.750"
"2022-02-19 09:09:20.949";"2022-02-19";"09:09:20";"F";"99";"270";"265";"820";"-";"-";"-";"102";"408";"0.750"
"2022-02-19 09:09:23.448";"2022-02-19";"09:09:23";"SLCE";"";"Light Curve end ";""
"2022-02-19 09:09:59.035";"2022-02-19";"09:09:59";"SLCS";"";"Light Curve start ";"Ul6-4"
"2022-02-19 09:09:59.035";"2022-02-19";"09:09:59";"REG1";"";"#1: alpha: 0.406, ETRm: 16.350, Ik: 40.304   ( beta: 0.256, ETRmPot: 48.513 ) ";""
"2022-02-19 09:09:59.035";"2022-02-19";"09:09:59";"REG2";"";"#1: alpha: 1.579, ETRm: 12.650, Ik: 8.012 ";""
"2022-02-19 09:10:00.742";"2022-02-19";"09:10:00";"FO";"100";"176";"880";"0";"0.800";"0.0";"-";"176";"880";"0.800"
"2022-02-19 09:10:31.042";"2022-02-19";"09:10:31";"F";"101";"346";"724";"66";"0.522";"14.5";"0.215";"176";"880";"0.800"
"2022-02-19 09:11:01.334";"2022-02-19";"09:11:01";"F";"102";"394";"692";"90";"0.431";"16.3";"0.272";"176";"880";"0.800"
"2022-02-19 09:11:31.629";"2022-02-19";"09:11:31";"F";"103";"470";"673";"125";"0.302";"15.9";"0.308";"176";"880";"0.800"
"2022-02-19 09:12:01.930";"2022-02-19";"09:12:01";"F";"104";"541";"657";"190";"0.177";"14.1";"0.339";"176";"880";"0.800"
"2022-02-19 09:12:32.223";"2022-02-19";"09:12:32";"F";"105";"592";"647";"285";"0.085";"10.2";"0.360";"176";"880";"0.800"
"2022-02-19 09:13:02.522";"2022-02-19";"09:13:02";"F";"106";"617";"635";"420";"0.028";"4.9";"0.386";"176";"880";"0.800"
"2022-02-19 09:13:32.809";"2022-02-19";"09:13:32";"F";"107";"621";"615";"625";"-";"-";"-";"176";"880";"0.800"
"2022-02-19 09:14:03.104";"2022-02-19";"09:14:03";"F";"108";"608";"600";"820";"-";"-";"-";"176";"880";"0.800"
"2022-02-19 09:14:05.514";"2022-02-19";"09:14:05";"SLCE";"";"Light Curve end ";""
"2022-02-19 09:14:51.835";"2022-02-19";"09:14:51";"SLCS";"";"Light Curve start ";"Ul1-1"
"2022-02-19 09:14:51.835";"2022-02-19";"09:14:51";"REG1";"";"#1: alpha: 0.401, ETRm: 12.863, Ik: 32.067   ( beta: 0.271, ETRmPot: 39.805 ) ";""
"2022-02-19 09:14:51.835";"2022-02-19";"09:14:51";"REG2";"";"#1: alpha: 1.030, ETRm: 9.050, Ik: 8.787 ";""
"2022-02-19 09:14:53.502";"2022-02-19";"09:14:53";"FO";"109";"179";"637";"0";"0.719";"0.0";"-";"179";"637";"0.719"
"2022-02-19 09:15:23.793";"2022-02-19";"09:15:23";"F";"110";"260";"462";"66";"0.437";"12.1";"0.379";"179";"637";"0.719"
"2022-02-19 09:15:54.092";"2022-02-19";"09:15:54";"F";"111";"285";"441";"90";"0.354";"13.4";"0.444";"179";"637";"0.719"
"2022-02-19 09:16:24.391";"2022-02-19";"09:16:24";"F";"112";"337";"434";"125";"0.224";"11.8";"0.468";"179";"637";"0.719"
"2022-02-19 09:16:54.680";"2022-02-19";"09:16:54";"F";"113";"385";"436";"190";"0.117";"9.3";"0.461";"179";"637";"0.719"
"2022-02-19 09:17:24.978";"2022-02-19";"09:17:24";"F";"114";"408";"428";"285";"0.047";"5.6";"0.488";"179";"637";"0.719"
"2022-02-19 09:17:55.277";"2022-02-19";"09:17:55";"F";"115";"416";"421";"420";"0.012";"2.1";"0.513";"179";"637";"0.719"
"2022-02-19 09:18:25.567";"2022-02-19";"09:18:25";"F";"116";"416";"411";"625";"-";"-";"-";"179";"637";"0.719"
"2022-02-19 09:18:55.861";"2022-02-19";"09:18:55";"F";"117";"410";"405";"820";"-";"-";"-";"179";"637";"0.719"
"2022-02-19 09:18:58.946";"2022-02-19";"09:18:58";"SLCE";"";"Light Curve end ";""
"2022-02-19 09:19:37.822";"2022-02-19";"09:19:37";"SLCS";"";"Light Curve start ";"Ul1-2"
"2022-02-19 09:19:37.822";"2022-02-19";"09:19:37";"REG1";"";"#1: alpha: 0.278, ETRm: 14.598, Ik: 52.568   ( beta: 6.985, ETRmPot: 1017.891 ) ";""
"2022-02-19 09:19:37.822";"2022-02-19";"09:19:37";"REG2";"";"#1: alpha: 0.938, ETRm: 10.257, Ik: 10.937 ";""
"2022-02-19 09:19:39.555";"2022-02-19";"09:19:39";"FO";"118";"206";"656";"0";"0.686";"0.0";"-";"206";"656";"0.686"
"2022-02-19 09:20:09.858";"2022-02-19";"09:20:09";"F";"119";"310";"553";"66";"0.439";"12.2";"0.186";"206";"656";"0.686"
"2022-02-19 09:20:40.150";"2022-02-19";"09:20:40";"F";"120";"332";"513";"90";"0.353";"13.3";"0.279";"206";"656";"0.686"
"2022-02-19 09:21:10.446";"2022-02-19";"09:21:10";"F";"121";"363";"491";"125";"0.261";"13.7";"0.336";"206";"656";"0.686"
"2022-02-19 09:21:40.739";"2022-02-19";"09:21:40";"F";"122";"396";"479";"190";"0.173";"13.8";"0.370";"206";"656";"0.686"
"2022-02-19 09:22:11.036";"2022-02-19";"09:22:11";"F";"123";"429";"473";"285";"0.093";"11.1";"0.387";"206";"656";"0.686"
"2022-02-19 09:22:41.331";"2022-02-19";"09:22:41";"F";"124";"450";"469";"420";"0.041";"7.2";"0.399";"206";"656";"0.686"
"2022-02-19 09:23:11.625";"2022-02-19";"09:23:11";"F";"125";"463";"464";"625";"0.002";"0.5";"0.414";"206";"656";"0.686"
"2022-02-19 09:23:41.928";"2022-02-19";"09:23:41";"F";"126";"462";"459";"820";"-";"-";"-";"206";"656";"0.686"
"2022-02-19 09:23:44.991";"2022-02-19";"09:23:44";"SLCE";"";"Light Curve end ";""
"2022-02-19 09:24:05.468";"2022-02-19";"09:24:05";"SLCS";"";"Light Curve start ";"Ul1-3"
"2022-02-19 09:24:05.468";"2022-02-19";"09:24:05";"REG1";"";"#1: alpha: 0.305, ETRm: 15.824, Ik: 51.916   ( beta: 1.224, ETRmPot: 193.812 ) ";""
"2022-02-19 09:24:05.468";"2022-02-19";"09:24:05";"REG2";"";"#1: alpha: 1.822, ETRm: 12.683, Ik: 6.960 ";""
"2022-02-19 09:24:07.223";"2022-02-19";"09:24:07";"FO";"127";"186";"659";"0";"0.718";"0.0";"-";"186";"659";"0.718"
"2022-02-19 09:24:37.515";"2022-02-19";"09:24:37";"F";"128";"287";"533";"66";"0.462";"12.8";"0.236";"186";"659";"0.718"
"2022-02-19 09:25:07.812";"2022-02-19";"09:25:07";"F";"129";"311";"511";"90";"0.391";"14.8";"0.290";"186";"659";"0.718"
"2022-02-19 09:25:38.107";"2022-02-19";"09:25:38";"F";"130";"357";"499";"125";"0.285";"15.0";"0.321";"186";"659";"0.718"
"2022-02-19 09:26:08.402";"2022-02-19";"09:26:08";"F";"131";"397";"490";"190";"0.190";"15.2";"0.345";"186";"659";"0.718"
