"2022-02-11","11:49:04","WinControl (rev 1142) report file"
"Datetime","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR","1:NPQ","1:Fo","1:Fm","1:Fv/Fm"
"","","","D","","Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ",""
"2022-02-11 09:47:51.602","2022-02-11","09:47:51","REG1","","#1: alpha: 0.261, ETRm: 17.954, Ik: 68.777   ( beta: 0.062, ETRmPot: 32.787 ) ",""
"2022-02-11 09:47:51.602","2022-02-11","09:47:51","REG2","","#1: alpha: 0.319, ETRm: 13.851, Ik: 43.359 ",""
"2022-02-11 09:47:53.264","2022-02-11","09:47:53","FO","164","188","707","0","0.734","0.0","-","188","707","0.734"
"2022-02-11 09:48:23.565","2022-02-11","09:48:23","F","165","218","383","66","0.431","11.9","0.846","188","707","0.734"
"2022-02-11 09:48:53.859","2022-02-11","09:48:53","F","166","224","358","90","0.374","14.1","0.975","188","707","0.734"
"2022-02-11 09:49:24.156","2022-02-11","09:49:24","F","167","240","346","125","0.306","16.1","1.043","188","707","0.734"
"2022-02-11 09:49:54.451","2022-02-11","09:49:54","F","168","261","336","190","0.223","17.8","1.104","188","707","0.734"
"2022-02-11 09:50:24.751","2022-02-11","09:50:24","F","169","278","328","285","0.152","18.2","1.155","188","707","0.734"
"2022-02-11 09:50:55.045","2022-02-11","09:50:55","F","170","294","319","420","0.078","13.8","1.216","188","707","0.734"
"2022-02-11 09:51:25.334","2022-02-11","09:51:25","F","171","300","311","625","0.035","9.2","1.273","188","707","0.734"
"2022-02-11 09:51:55.635","2022-02-11","09:51:55","F","172","298","305","820","0.023","7.9","1.318","188","707","0.734"
"2022-02-11 09:51:58.623","2022-02-11","09:51:58","SLCE","","Light Curve end ",""
"2022-02-11 09:52:40.778","2022-02-11","09:52:40","SLCS","","Light Curve start ","Ul5-4(20)"
"2022-02-11 09:52:40.778","2022-02-11","09:52:40","REG1","","#1: alpha: 0.277, ETRm: 23.651, Ik: 85.517   ( beta: 0.027, ETRmPot: 32.778 ) ",""
"2022-02-11 09:52:40.778","2022-02-11","09:52:40","REG2","","#1: alpha: 0.243, ETRm: 21.149, Ik: 87.153 ",""
"2022-02-11 09:52:42.527","2022-02-11","09:52:42","FO","173","160","658","0","0.757","0.0","-","160","658","0.757"
"2022-02-11 09:53:12.820","2022-02-11","09:53:12","F","174","228","436","66","0.477","13.2","0.509","160","658","0.757"
"2022-02-11 09:53:43.120","2022-02-11","09:53:43","F","175","232","403","90","0.424","16.0","0.633","160","658","0.757"
"2022-02-11 09:54:13.412","2022-02-11","09:54:13","F","176","246","385","125","0.361","19.0","0.709","160","658","0.757"
"2022-02-11 09:54:43.706","2022-02-11","09:54:43","F","177","269","374","190","0.281","22.4","0.759","160","658","0.757"
"2022-02-11 09:55:13.999","2022-02-11","09:55:13","F","178","290","366","285","0.208","24.9","0.798","160","658","0.757"
"2022-02-11 09:55:44.298","2022-02-11","09:55:44","F","179","308","354","420","0.130","22.9","0.859","160","658","0.757"
"2022-02-11 09:56:14.591","2022-02-11","09:56:14","F","180","321","343","625","0.064","16.8","0.918","160","658","0.757"
"2022-02-11 09:56:44.892","2022-02-11","09:56:44","F","181","318","336","820","0.054","18.6","0.958","160","658","0.757"
"2022-02-11 09:56:47.455","2022-02-11","09:56:47","SLCE","","Light Curve end ",""
"2022-02-11 09:57:23.185","2022-02-11","09:57:23","SLCS","","Light Curve start ","Ul6-1(21)"
"2022-02-11 09:57:23.185","2022-02-11","09:57:23","REG1","","#1: alpha: 0.313, ETRm: 20.145, Ik: 64.307   ( beta: 0.248, ETRmPot: 68.965 ) ",""
"2022-02-11 09:57:23.185","2022-02-11","09:57:23","REG2","","#1: alpha: 1.129, ETRm: 13.900, Ik: 12.312 ",""
"2022-02-11 09:57:24.887","2022-02-11","09:57:24","FO","182","166","720","0","0.769","0.0","-","166","720","0.769"
"2022-02-11 09:57:55.183","2022-02-11","09:57:55","F","183","278","579","66","0.520","14.4","0.244","166","720","0.769"
"2022-02-11 09:58:25.478","2022-02-11","09:58:25","F","184","296","538","90","0.450","17.0","0.338","166","720","0.769"
"2022-02-11 09:58:55.776","2022-02-11","09:58:55","F","185","332","517","125","0.358","18.8","0.393","166","720","0.769"
"2022-02-11 09:59:26.067","2022-02-11","09:59:26","F","186","378","502","190","0.247","19.7","0.434","166","720","0.769"
"2022-02-11 09:59:56.363","2022-02-11","09:59:56","F","187","417","490","285","0.149","17.8","0.469","166","720","0.769"
"2022-02-11 10:00:26.654","2022-02-11","10:00:26","F","188","445","482","420","0.077","13.6","0.494","166","720","0.769"
"2022-02-11 10:00:56.958","2022-02-11","10:00:56","F","189","458","470","625","0.026","6.8","0.532","166","720","0.769"
"2022-02-11 10:01:27.252","2022-02-11","10:01:27","F","190","457","461","820","0.009","3.1","0.562","166","720","0.769"
"2022-02-11 10:01:29.957","2022-02-11","10:01:29","SLCE","","Light Curve end ",""
"2022-02-11 10:02:31.274","2022-02-11","10:02:31","SLCS","","Light Curve start ",""
"2022-02-11 10:02:31.274","2022-02-11","10:02:31","REG1","","#1: Error: Not enough measures for calculating regression data ",""
"2022-02-11 10:02:31.274","2022-02-11","10:02:31","REG2","","#1: Error: Not enough measures for calculating regression data ",""
"2022-02-11 10:02:32.941","2022-02-11","10:02:32","FO","191","183","487","0","0.624","0.0","-","183","487","0.624"
"2022-02-11 10:02:39.590","2022-02-11","10:02:39","SLCE","","Light Curve end ",""
"2022-02-11 10:02:55.608","2022-02-11","10:02:55","SLCS","","Light Curve start ","Ul6-2(22)"
"2022-02-11 10:02:55.608","2022-02-11","10:02:55","REG1","","#1: alpha: 0.187, ETRm: 12.298, Ik: 65.774   ( beta: 8.439, ETRmPot: 1525.508 ) ",""
"2022-02-11 10:02:55.608","2022-02-11","10:02:55","REG2","","#1: alpha: 3.321, ETRm: 8.175, Ik: 2.462 ",""
"2022-02-11 10:02:57.341","2022-02-11","10:02:57","FO","192","188","415","0","0.547","0.0","-","188","415","0.547"
"2022-02-11 10:03:27.630","2022-02-11","10:03:27","F","193","143","203","66","0.296","8.2","1.044","188","415","0.547"
"2022-02-11 10:03:57.924","2022-02-11","10:03:57","F","194","141","191","90","0.262","9.9","1.173","188","415","0.547"
"2022-02-11 10:04:28.226","2022-02-11","10:04:28","F","195","146","187","125","0.219","11.5","1.219","188","415","0.547"
"2022-02-11 10:04:58.519","2022-02-11","10:04:58","F","196","155","183","190","0.153","12.2","1.268","188","415","0.547"
"2022-02-11 10:05:28.816","2022-02-11","10:05:28","F","197","166","185","285","0.103","12.3","1.243","188","415","0.547"
"2022-02-11 10:05:59.110","2022-02-11","10:05:59","F","198","177","184","420","0.038","6.7","1.255","188","415","0.547"
"2022-02-11 10:06:29.408","2022-02-11","10:06:29","F","199","182","184","625","0.011","2.9","1.255","188","415","0.547"
"2022-02-11 10:06:59.698","2022-02-11","10:06:59","F","200","185","186","820","0.005","1.7","1.231","188","415","0.547"
"2022-02-11 10:07:02.406","2022-02-11","10:07:02","SLCE","","Light Curve end ",""
"2022-02-11 10:07:45.354","2022-02-11","10:07:45","SLCS","","Light Curve start ","Ul6-3(23)"
"2022-02-11 10:07:45.354","2022-02-11","10:07:45","REG1","","#1: alpha: 0.271, ETRm: 21.229, Ik: 78.450   ( beta: 0.117, ETRmPot: 51.084 ) ",""
"2022-02-11 10:07:45.354","2022-02-11","10:07:45","REG2","","#1: alpha: 0.329, ETRm: 16.125, Ik: 49.048 ",""
"2022-02-11 10:07:47.091","2022-02-11","10:07:47","FO","201","113","380","0","0.703","0.0","-","113","380","0.703"
"2022-02-11 10:08:17.394","2022-02-11","10:08:17","F","202","124","238","66","0.479","13.3","0.597","113","380","0.703"
"2022-02-11 10:08:47.688","2022-02-11","10:08:47","F","203","130","223","90","0.417","15.8","0.704","113","380","0.703"
"2022-02-11 10:09:17.978","2022-02-11","10:09:17","F","204","141","215","125","0.344","18.1","0.767","113","380","0.703"
"2022-02-11 10:09:48.276","2022-02-11","10:09:48","F","205","155","210","190","0.262","20.9","0.810","113","380","0.703"
"2022-02-11 10:10:18.574","2022-02-11","10:10:18","F","206","168","203","285","0.172","20.6","0.872","113","380","0.703"
"2022-02-11 10:10:48.871","2022-02-11","10:10:48","F","207","178","199","420","0.106","18.7","0.910","113","380","0.703"
"2022-02-11 10:11:19.165","2022-02-11","10:11:19","F","208","186","193","625","0.036","9.5","0.969","113","380","0.703"
"2022-02-11 10:11:49.462","2022-02-11","10:11:49","F","209","185","190","820","0.026","9.0","1.000","113","380","0.703"
"2022-02-11 10:11:51.956","2022-02-11","10:11:51","SLCE","","Light Curve end ",""
"2022-02-11 10:12:15.177","2022-02-11","10:12:15","SLCS","","Light Curve start ","Ul6-4(24)"
"2022-02-11 10:12:15.177","2022-02-11","10:12:15","REG1","","#1: alpha: 0.339, ETRm: 15.981, Ik: 47.183   ( beta: 0.140, ETRmPot: 37.490 ) ",""
"2022-02-11 10:12:15.177","2022-02-11","10:12:15","REG2","","#1: alpha: 1.691, ETRm: 10.512, Ik: 6.217 ",""
"2022-02-11 10:12:16.855","2022-02-11","10:12:16","FO","210","167","734","0","0.772","0.0","-","167","734","0.772"
"2022-02-11 10:12:47.153","2022-02-11","10:12:47","F","211","233","446","66","0.478","13.3","0.646","167","734","0.772"
"2022-02-11 10:13:17.441","2022-02-11","10:13:17","F","212","248","414","90","0.401","15.2","0.773","167","734","0.772"
"2022-02-11 10:13:47.739","2022-02-11","10:13:47","F","213","283","403","125","0.298","15.6","0.821","167","734","0.772"
"2022-02-11 10:14:18.036","2022-02-11","10:14:18","F","214","322","396","190","0.187","14.9","0.854","167","734","0.772"
"2022-02-11 10:14:48.331","2022-02-11","10:14:48","F","215","353","392","285","0.099","11.9","0.872","167","734","0.772"
"2022-02-11 10:15:18.627","2022-02-11","10:15:18","F","216","369","388","420","0.049","8.6","0.892","167","734","0.772"
"2022-02-11 10:15:48.926","2022-02-11","10:15:48","F","217","375","379","625","0.011","2.9","0.937","167","734","0.772"
"2022-02-11 10:16:19.222","2022-02-11","10:16:19","F","218","371","373","820","0.005","1.7","0.968","167","734","0.772"
"2022-02-11 10:16:22.421","2022-02-11","10:16:22","SLCE","","Light Curve end ",""
