"2022-02-15";"10:22:43";"WinControl (rev 1142) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"2022-02-15 08:28:41.339";"2022-02-15";"08:28:41";"F";"14";"383";"492";"190";"0.222";"17.7";"0.352";"188";"665";"0.717"
"2022-02-15 08:29:11.634";"2022-02-15";"08:29:11";"F";"15";"413";"483";"285";"0.145";"17.4";"0.377";"188";"665";"0.717"
"2022-02-15 08:29:41.927";"2022-02-15";"08:29:41";"F";"16";"435";"473";"420";"0.080";"14.1";"0.406";"188";"665";"0.717"
"2022-02-15 08:30:12.229";"2022-02-15";"08:30:12";"F";"17";"452";"464";"625";"0.026";"6.8";"0.433";"188";"665";"0.717"
"2022-02-15 08:30:42.517";"2022-02-15";"08:30:42";"F";"18";"448";"454";"820";"0.013";"4.5";"0.465";"188";"665";"0.717"
"2022-02-15 08:30:45.387";"2022-02-15";"08:30:45";"SLCE";"";"Light Curve end ";""
"2022-02-15 08:31:13.770";"2022-02-15";"08:31:13";"SLCS";"";"Light Curve start ";"Ul2-3"
"2022-02-15 08:31:13.770";"2022-02-15";"08:31:13";"REG1";"";"#1: alpha: 0.313, ETRm: 17.732, Ik: 56.636   ( beta: 0.071, ETRmPot: 31.919 ) ";""
"2022-02-15 08:31:13.770";"2022-02-15";"08:31:13";"REG2";"";"#1: alpha: 0.992, ETRm: 13.063, Ik: 13.165 ";""
"2022-02-15 08:31:15.518";"2022-02-15";"08:31:15";"FO";"19";"174";"702";"0";"0.752";"0.0";"-";"174";"702";"0.752"
"2022-02-15 08:31:45.814";"2022-02-15";"08:31:45";"F";"20";"233";"445";"66";"0.476";"13.2";"0.578";"174";"702";"0.752"
"2022-02-15 08:32:16.105";"2022-02-15";"08:32:16";"F";"21";"244";"414";"90";"0.411";"15.5";"0.696";"174";"702";"0.752"
"2022-02-15 08:32:46.400";"2022-02-15";"08:32:46";"F";"22";"273";"401";"125";"0.319";"16.7";"0.751";"174";"702";"0.752"
"2022-02-15 08:33:16.696";"2022-02-15";"08:33:16";"F";"23";"306";"393";"190";"0.221";"17.6";"0.786";"174";"702";"0.752"
"2022-02-15 08:33:46.992";"2022-02-15";"08:33:46";"F";"24";"335";"388";"285";"0.137";"16.4";"0.809";"174";"702";"0.752"
"2022-02-15 08:34:17.293";"2022-02-15";"08:34:17";"F";"25";"355";"381";"420";"0.068";"12.0";"0.843";"174";"702";"0.752"
"2022-02-15 08:34:47.582";"2022-02-15";"08:34:47";"F";"26";"362";"373";"625";"0.029";"7.6";"0.882";"174";"702";"0.752"
"2022-02-15 08:35:17.883";"2022-02-15";"08:35:17";"F";"27";"359";"365";"820";"0.016";"5.5";"0.923";"174";"702";"0.752"
"2022-02-15 08:35:20.689";"2022-02-15";"08:35:20";"SLCE";"";"Light Curve end ";""
"2022-02-15 08:36:05.635";"2022-02-15";"08:36:05";"SLCS";"";"Light Curve start ";"Ul2-4"
"2022-02-15 08:36:05.635";"2022-02-15";"08:36:05";"REG1";"";"#1: alpha: 0.305, ETRm: 15.547, Ik: 51.034   ( beta: 6.572, ETRmPot: 932.819 ) ";""
"2022-02-15 08:36:05.635";"2022-02-15";"08:36:05";"REG2";"";"#1: alpha: 1.017, ETRm: 10.857, Ik: 10.679 ";""
"2022-02-15 08:36:07.376";"2022-02-15";"08:36:07";"FO";"28";"180";"571";"0";"0.685";"0.0";"-";"180";"571";"0.685"
"2022-02-15 08:36:37.662";"2022-02-15";"08:36:37";"F";"29";"238";"439";"66";"0.458";"12.7";"0.301";"180";"571";"0.685"
"2022-02-15 08:37:07.960";"2022-02-15";"08:37:07";"F";"30";"245";"401";"90";"0.389";"14.7";"0.424";"180";"571";"0.685"
"2022-02-15 08:37:38.258";"2022-02-15";"08:37:38";"F";"31";"274";"385";"125";"0.288";"15.1";"0.483";"180";"571";"0.685"
"2022-02-15 08:38:08.554";"2022-02-15";"08:38:08";"F";"32";"312";"379";"190";"0.177";"14.1";"0.507";"180";"571";"0.685"
"2022-02-15 08:38:38.849";"2022-02-15";"08:38:38";"F";"33";"339";"375";"285";"0.096";"11.5";"0.523";"180";"571";"0.685"
"2022-02-15 08:39:09.144";"2022-02-15";"08:39:09";"F";"34";"357";"372";"420";"0.040";"7.1";"0.535";"180";"571";"0.685"
"2022-02-15 08:39:39.437";"2022-02-15";"08:39:39";"F";"35";"363";"364";"625";"0.003";"0.8";"0.569";"180";"571";"0.685"
"2022-02-15 08:40:09.738";"2022-02-15";"08:40:09";"F";"36";"361";"360";"820";"-";"-";"-";"180";"571";"0.685"
"2022-02-15 08:40:12.127";"2022-02-15";"08:40:12";"SLCE";"";"Light Curve end ";""
"2022-02-15 08:40:33.292";"2022-02-15";"08:40:33";"SLCS";"";"Light Curve start ";"Ul3-1"
"2022-02-15 08:40:33.292";"2022-02-15";"08:40:33";"REG1";"";"#1: alpha: 0.310, ETRm: 12.719, Ik: 41.096   ( beta: 11.125, ETRmPot: 1260.058 ) ";""
"2022-02-15 08:40:33.292";"2022-02-15";"08:40:33";"REG2";"";"#1: alpha: 1.040, ETRm: 9.367, Ik: 9.009 ";""
"2022-02-15 08:40:35.035";"2022-02-15";"08:40:35";"FO";"37";"164";"634";"0";"0.741";"0.0";"-";"164";"634";"0.741"
"2022-02-15 08:41:05.317";"2022-02-15";"08:41:05";"F";"38";"309";"521";"66";"0.407";"11.3";"0.217";"164";"634";"0.741"
"2022-02-15 08:41:35.624";"2022-02-15";"08:41:35";"F";"39";"339";"500";"90";"0.322";"12.2";"0.268";"164";"634";"0.741"
"2022-02-15 08:42:05.919";"2022-02-15";"08:42:05";"F";"40";"372";"486";"125";"0.235";"12.3";"0.305";"164";"634";"0.741"
"2022-02-15 08:42:36.211";"2022-02-15";"08:42:36";"F";"41";"409";"476";"190";"0.141";"11.3";"0.332";"164";"634";"0.741"
"2022-02-15 08:43:06.507";"2022-02-15";"08:43:06";"F";"42";"437";"468";"285";"0.066";"7.9";"0.355";"164";"634";"0.741"
"2022-02-15 08:43:36.808";"2022-02-15";"08:43:36";"F";"43";"453";"456";"420";"0.007";"1.2";"0.390";"164";"634";"0.741"
"2022-02-15 08:44:07.101";"2022-02-15";"08:44:07";"F";"44";"451";"444";"625";"-";"-";"-";"164";"634";"0.741"
"2022-02-15 08:44:37.402";"2022-02-15";"08:44:37";"F";"45";"440";"430";"820";"-";"-";"-";"164";"634";"0.741"
"2022-02-15 08:44:40.194";"2022-02-15";"08:44:40";"SLCE";"";"Light Curve end ";""
"2022-02-15 08:45:13.067";"2022-02-15";"08:45:13";"SLCS";"";"Light Curve start ";"Ul3-2"
"2022-02-15 08:45:13.067";"2022-02-15";"08:45:13";"REG1";"";"#1: alpha: 0.261, ETRm: 15.360, Ik: 58.753   ( beta: 8.194, ETRmPot: 1329.541 ) ";""
"2022-02-15 08:45:13.067";"2022-02-15";"08:45:13";"REG2";"";"#1: alpha: 1.107, ETRm: 11.086, Ik: 10.011 ";""
"2022-02-15 08:45:14.792";"2022-02-15";"08:45:14";"FO";"46";"219";"833";"0";"0.737";"0.0";"-";"219";"833";"0.737"
"2022-02-15 08:45:45.086";"2022-02-15";"08:45:45";"F";"47";"389";"678";"66";"0.426";"11.8";"0.229";"219";"833";"0.737"
"2022-02-15 08:46:15.380";"2022-02-15";"08:46:15";"F";"48";"417";"647";"90";"0.355";"13.4";"0.287";"219";"833";"0.737"
"2022-02-15 08:46:45.676";"2022-02-15";"08:46:45";"F";"49";"461";"632";"125";"0.271";"14.2";"0.318";"219";"833";"0.737"
"2022-02-15 08:47:15.976";"2022-02-15";"08:47:15";"F";"50";"503";"618";"190";"0.186";"14.8";"0.348";"219";"833";"0.737"
"2022-02-15 08:47:46.266";"2022-02-15";"08:47:46";"F";"51";"536";"603";"285";"0.111";"13.3";"0.381";"219";"833";"0.737"
"2022-02-15 08:48:16.567";"2022-02-15";"08:48:16";"F";"52";"558";"588";"420";"0.051";"9.0";"0.417";"219";"833";"0.737"
"2022-02-15 08:48:46.861";"2022-02-15";"08:48:46";"F";"53";"566";"568";"625";"0.004";"1.1";"0.467";"219";"833";"0.737"
"2022-02-15 08:49:17.158";"2022-02-15";"08:49:17";"F";"54";"553";"551";"820";"-";"-";"-";"219";"833";"0.737"
"2022-02-15 08:49:19.638";"2022-02-15";"08:49:19";"SLCE";"";"Light Curve end ";""
"2022-02-15 08:49:42.139";"2022-02-15";"08:49:42";"SLCS";"";"Light Curve start ";"Ul3-3"
"2022-02-15 08:49:42.139";"2022-02-15";"08:49:42";"REG1";"";"#1: alpha: 0.331, ETRm: 16.178, Ik: 48.932   ( beta: 0.332, ETRmPot: 64.926 ) ";""
"2022-02-15 08:49:42.139";"2022-02-15";"08:49:42";"REG2";"";"#1: alpha: 1.376, ETRm: 12.983, Ik: 9.432 ";""
"2022-02-15 08:49:43.857";"2022-02-15";"08:49:43";"FO";"55";"177";"790";"0";"0.776";"0.0";"-";"177";"790";"0.776"
"2022-02-15 08:50:14.144";"2022-02-15";"08:50:14";"F";"56";"356";"691";"66";"0.485";"13.4";"0.143";"177";"790";"0.776"
"2022-02-15 08:50:44.444";"2022-02-15";"08:50:44";"F";"57";"385";"645";"90";"0.403";"15.2";"0.225";"177";"790";"0.776"
"2022-02-15 08:51:14.744";"2022-02-15";"08:51:14";"F";"58";"431";"617";"125";"0.301";"15.8";"0.280";"177";"790";"0.776"
"2022-02-15 08:51:45.037";"2022-02-15";"08:51:45";"F";"59";"481";"592";"190";"0.188";"15.0";"0.334";"177";"790";"0.776"
"2022-02-15 08:52:15.334";"2022-02-15";"08:52:15";"F";"60";"516";"574";"285";"0.101";"12.1";"0.376";"177";"790";"0.776"
"2022-02-15 08:52:45.631";"2022-02-15";"08:52:45";"F";"61";"533";"553";"420";"0.036";"6.4";"0.429";"177";"790";"0.776"
"2022-02-15 08:53:15.918";"2022-02-15";"08:53:15";"F";"62";"538";"533";"625";"-";"-";"-";"177";"790";"0.776"
"2022-02-15 08:53:46.217";"2022-02-15";"08:53:46";"F";"63";"523";"517";"820";"-";"-";"-";"177";"790";"0.776"
"2022-02-15 08:53:48.983";"2022-02-15";"08:53:48";"SLCE";"";"Light Curve end ";""
"2022-02-15 08:54:47.665";"2022-02-15";"08:54:47";"SLCS";"";"Light Curve start ";"Ul3-4"
"2022-02-15 08:54:47.665";"2022-02-15";"08:54:47";"REG1";"";"#1: alpha: 0.268, ETRm: 20.392, Ik: 76.081   ( beta: 0.075, ETRmPot: 39.986 ) ";""
"2022-02-15 08:54:47.665";"2022-02-15";"08:54:47";"REG2";"";"#1: alpha: 0.305, ETRm: 15.923, Ik: 52.253 ";""
"2022-02-15 08:54:49.406";"2022-02-15";"08:54:49";"FO";"64";"196";"832";"0";"0.764";"0.0";"-";"196";"832";"0.764"
"2022-02-15 08:55:19.708";"2022-02-15";"08:55:19";"F";"65";"334";"622";"66";"0.463";"12.8";"0.338";"196";"832";"0.764"
"2022-02-15 08:55:49.995";"2022-02-15";"08:55:49";"F";"66";"349";"585";"90";"0.403";"15.2";"0.422";"196";"832";"0.764"
"2022-02-15 08:56:20.293";"2022-02-15";"08:56:20";"F";"67";"378";"572";"125";"0.339";"17.8";"0.455";"196";"832";"0.764"
"2022-02-15 08:56:50.586";"2022-02-15";"08:56:50";"F";"68";"413";"553";"190";"0.253";"20.2";"0.505";"196";"832";"0.764"
"2022-02-15 08:57:20.889";"2022-02-15";"08:57:20";"F";"69";"445";"533";"285";"0.165";"19.8";"0.561";"196";"832";"0.764"
"2022-02-15 08:57:51.177";"2022-02-15";"08:57:51";"F";"70";"470";"522";"420";"0.100";"17.6";"0.594";"196";"832";"0.764"
"2022-02-15 08:58:21.479";"2022-02-15";"08:58:21";"F";"71";"486";"508";"625";"0.043";"11.3";"0.638";"196";"832";"0.764"
"2022-02-15 08:58:51.768";"2022-02-15";"08:58:51";"F";"72";"484";"497";"820";"0.026";"9.0";"0.674";"196";"832";"0.764"
"2022-02-15 08:58:54.407";"2022-02-15";"08:58:54";"SLCE";"";"Light Curve end ";""
"2022-02-15 08:59:36.351";"2022-02-15";"08:59:36";"SLCS";"";"Light Curve start ";"Ul4-1"
"2022-02-15 08:59:36.351";"2022-02-15";"08:59:36";"REG1";"";"#1: alpha: 0.273, ETRm: 19.363, Ik: 70.874   ( beta: 6.098, ETRmPot: 1201.021 ) ";""
"2022-02-15 08:59:36.351";"2022-02-15";"08:59:36";"REG2";"";"#1: alpha: 1.036, ETRm: 13.200, Ik: 12.739 ";""
"2022-02-15 08:59:38.069";"2022-02-15";"08:59:38";"FO";"73";"186";"856";"0";"0.783";"0.0";"-";"186";"856";"0.783"
"2022-02-15 09:00:08.362";"2022-02-15";"09:00:08";"F";"74";"375";"730";"66";"0.486";"13.5";"0.173";"186";"856";"0.783"
"2022-02-15 09:00:38.657";"2022-02-15";"09:00:38";"F";"75";"397";"685";"90";"0.420";"15.9";"0.250";"186";"856";"0.783"
"2022-02-15 09:01:08.948";"2022-02-15";"09:01:08";"F";"76";"441";"654";"125";"0.326";"17.1";"0.309";"186";"856";"0.783"
"2022-02-15 09:01:39.249";"2022-02-15";"09:01:39";"F";"77";"485";"628";"190";"0.228";"18.2";"0.363";"186";"856";"0.783"
"2022-02-15 09:02:09.545";"2022-02-15";"09:02:09";"F";"78";"518";"612";"285";"0.154";"18.4";"0.399";"186";"856";"0.783"
"2022-02-15 09:02:39.836";"2022-02-15";"09:02:39";"F";"79";"541";"588";"420";"0.080";"14.1";"0.456";"186";"856";"0.783"
"2022-02-15 09:03:10.135";"2022-02-15";"09:03:10";"F";"80";"551";"564";"625";"0.023";"6.0";"0.518";"186";"856";"0.783"
"2022-02-15 09:03:40.428";"2022-02-15";"09:03:40";"F";"81";"537";"541";"820";"0.007";"2.4";"0.582";"186";"856";"0.783"
"2022-02-15 09:03:43.016";"2022-02-15";"09:03:43";"SLCE";"";"Light Curve end ";""
"2022-02-15 09:04:04.271";"2022-02-15";"09:04:04";"SLCS";"";"Light Curve start ";"Ul4-2"
"2022-02-15 09:04:04.271";"2022-02-15";"09:04:04";"REG1";"";"#1: alpha: 0.318, ETRm: 12.914, Ik: 40.654   ( beta: 12.432, ETRmPot: 1391.379 ) ";""
"2022-02-15 09:04:04.271";"2022-02-15";"09:04:04";"REG2";"";"#1: alpha: 0.944, ETRm: 9.467, Ik: 10.030 ";""
"2022-02-15 09:04:06.028";"2022-02-15";"09:04:06";"FO";"82";"227";"963";"0";"0.764";"0.0";"-";"227";"963";"0.764"
"2022-02-15 09:04:36.324";"2022-02-15";"09:04:36";"F";"83";"534";"895";"66";"0.403";"11.2";"0.076";"227";"963";"0.764"
"2022-02-15 09:05:06.621";"2022-02-15";"09:05:06";"F";"84";"565";"847";"90";"0.333";"12.6";"0.137";"227";"963";"0.764"
"2022-02-15 09:05:36.911";"2022-02-15";"09:05:36";"F";"85";"613";"807";"125";"0.240";"12.6";"0.193";"227";"963";"0.764"
"2022-02-15 09:06:07.211";"2022-02-15";"09:06:07";"F";"86";"668";"781";"190";"0.145";"11.6";"0.233";"227";"963";"0.764"
"2022-02-15 09:06:37.507";"2022-02-15";"09:06:37";"F";"87";"717";"764";"285";"0.062";"7.4";"0.260";"227";"963";"0.764"
"2022-02-15 09:07:07.799";"2022-02-15";"09:07:07";"F";"88";"746";"752";"420";"0.008";"1.4";"0.281";"227";"963";"0.764"
"2022-02-15 09:07:38.092";"2022-02-15";"09:07:38";"F";"89";"756";"732";"625";"-";"-";"-";"227";"963";"0.764"
"2022-02-15 09:08:08.387";"2022-02-15";"09:08:08";"F";"90";"741";"713";"820";"-";"-";"-";"227";"963";"0.764"
"2022-02-15 09:08:11.016";"2022-02-15";"09:08:11";"SLCE";"";"Light Curve end ";""
"2022-02-15 09:08:52.377";"2022-02-15";"09:08:52";"SLCS";"";"Light Curve start ";"Ul4-3"
"2022-02-15 09:08:52.377";"2022-02-15";"09:08:52";"REG1";"";"#1: alpha: 0.259, ETRm: 18.498, Ik: 71.508   ( beta: 0.035, ETRmPot: 27.961 ) ";""
"2022-02-15 09:08:52.377";"2022-02-15";"09:08:52";"REG2";"";"#1: alpha: 0.263, ETRm: 15.330, Ik: 58.258 ";""
"2022-02-15 09:08:54.083";"2022-02-15";"09:08:54";"FO";"91";"216";"908";"0";"0.762";"0.0";"-";"216";"908";"0.762"
"2022-02-15 09:09:24.377";"2022-02-15";"09:09:24";"F";"92";"366";"639";"66";"0.427";"11.8";"0.421";"216";"908";"0.762"
"2022-02-15 09:09:54.676";"2022-02-15";"09:09:54";"F";"93";"381";"611";"90";"0.376";"14.2";"0.486";"216";"908";"0.762"
"2022-02-15 09:10:24.967";"2022-02-15";"09:10:24";"F";"94";"413";"596";"125";"0.307";"16.1";"0.523";"216";"908";"0.762"
"2022-02-15 09:10:55.267";"2022-02-15";"09:10:55";"F";"95";"449";"583";"190";"0.230";"18.4";"0.557";"216";"908";"0.762"
"2022-02-15 09:11:25.564";"2022-02-15";"09:11:25";"F";"96";"481";"568";"285";"0.153";"18.3";"0.599";"216";"908";"0.762"
"2022-02-15 09:11:55.852";"2022-02-15";"09:11:55";"F";"97";"504";"557";"420";"0.095";"16.8";"0.630";"216";"908";"0.762"
"2022-02-15 09:12:26.153";"2022-02-15";"09:12:26";"F";"98";"518";"541";"625";"0.043";"11.3";"0.678";"216";"908";"0.762"
"2022-02-15 09:12:56.451";"2022-02-15";"09:12:56";"F";"99";"508";"525";"820";"0.032";"11.0";"0.730";"216";"908";"0.762"
"2022-02-15 09:12:59.441";"2022-02-15";"09:12:59";"SLCE";"";"Light Curve end ";""
"2022-02-15 09:13:41.888";"2022-02-15";"09:13:41";"SLCS";"";"Light Curve start ";"Ul4-4"
"2022-02-15 09:13:41.888";"2022-02-15";"09:13:41";"REG1";"";"#1: alpha: 0.225, ETRm: 14.641, Ik: 65.107   ( beta: 0.455, ETRmPot: 99.851 ) ";""
"2022-02-15 09:13:41.888";"2022-02-15";"09:13:41";"REG2";"";"#1: alpha: 4.278, ETRm: 9.912, Ik: 2.317 ";""
"2022-02-15 09:13:43.645";"2022-02-15";"09:13:43";"FO";"100";"210";"733";"0";"0.714";"0.0";"-";"210";"733";"0.714"
"2022-02-15 09:14:13.932";"2022-02-15";"09:14:13";"F";"101";"253";"410";"66";"0.383";"10.6";"0.788";"210";"733";"0.714"
"2022-02-15 09:14:44.233";"2022-02-15";"09:14:44";"F";"102";"270";"399";"90";"0.323";"12.2";"0.837";"210";"733";"0.714"
"2022-02-15 09:15:14.522";"2022-02-15";"09:15:14";"F";"103";"306";"413";"125";"0.259";"13.6";"0.775";"210";"733";"0.714"
"2022-02-15 09:15:44.824";"2022-02-15";"09:15:44";"F";"104";"342";"414";"190";"0.174";"13.9";"0.771";"210";"733";"0.714"
"2022-02-15 09:16:15.114";"2022-02-15";"09:16:15";"F";"105";"370";"418";"285";"0.115";"13.8";"0.754";"210";"733";"0.714"
"2022-02-15 09:16:45.413";"2022-02-15";"09:16:45";"F";"106";"387";"408";"420";"0.051";"9.0";"0.797";"210";"733";"0.714"
"2022-02-15 09:17:15.706";"2022-02-15";"09:17:15";"F";"107";"395";"400";"625";"0.013";"3.4";"0.833";"210";"733";"0.714"
"2022-02-15 09:17:46.002";"2022-02-15";"09:17:46";"F";"108";"388";"391";"820";"0.008";"2.8";"0.875";"210";"733";"0.714"
"2022-02-15 09:17:49.157";"2022-02-15";"09:17:49";"SLCE";"";"Light Curve end ";""
"2022-02-15 09:18:13.117";"2022-02-15";"09:18:13";"SLCS";"";"Light Curve start ";"Ul5-1"
"2022-02-15 09:18:13.117";"2022-02-15";"09:18:13";"REG1";"";"#1: alpha: 0.302, ETRm: 16.839, Ik: 55.720   ( beta: 0.087, ETRmPot: 33.371 ) ";""
"2022-02-15 09:18:13.117";"2022-02-15";"09:18:13";"REG2";"";"#1: alpha: 1.075, ETRm: 12.075, Ik: 11.234 ";""
"2022-02-15 09:18:14.805";"2022-02-15";"09:18:14";"FO";"109";"251";"1135";"0";"0.779";"0.0";"-";"251";"1135";"0.779"
"2022-02-15 09:18:45.095";"2022-02-15";"09:18:45";"F";"110";"447";"847";"66";"0.472";"13.1";"0.340";"251";"1135";"0.779"
"2022-02-15 09:19:15.392";"2022-02-15";"09:19:15";"F";"111";"491";"812";"90";"0.395";"14.9";"0.398";"251";"1135";"0.779"
"2022-02-15 09:19:45.690";"2022-02-15";"09:19:45";"F";"112";"555";"794";"125";"0.301";"15.8";"0.429";"251";"1135";"0.779"
"2022-02-15 09:20:15.981";"2022-02-15";"09:20:15";"F";"113";"617";"775";"190";"0.204";"16.3";"0.465";"251";"1135";"0.779"
"2022-02-15 09:20:46.277";"2022-02-15";"09:20:46";"F";"114";"666";"759";"285";"0.123";"14.7";"0.495";"251";"1135";"0.779"
"2022-02-15 09:21:16.571";"2022-02-15";"09:21:16";"F";"115";"692";"744";"420";"0.070";"12.3";"0.526";"251";"1135";"0.779"
"2022-02-15 09:21:46.872";"2022-02-15";"09:21:46";"F";"116";"708";"721";"625";"0.018";"4.7";"0.574";"251";"1135";"0.779"
"2022-02-15 09:22:17.162";"2022-02-15";"09:22:17";"F";"117";"692";"702";"820";"0.014";"4.8";"0.617";"251";"1135";"0.779"
"2022-02-15 09:22:19.861";"2022-02-15";"09:22:19";"SLCE";"";"Light Curve end ";""
"2022-02-15 09:23:18.384";"2022-02-15";"09:23:18";"SLCS";"";"Light Curve start ";"Ul5-2"
"2022-02-15 09:23:18.384";"2022-02-15";"09:23:18";"REG1";"";"#1: alpha: 0.323, ETRm: 13.749, Ik: 42.537   ( beta: 0.126, ETRmPot: 31.322 ) ";""
"2022-02-15 09:23:18.384";"2022-02-15";"09:23:18";"REG2";"";"#1: alpha: 1.254, ETRm: 11.100, Ik: 8.854 ";""
"2022-02-15 09:23:20.054";"2022-02-15";"09:23:20";"FO";"118";"127";"617";"0";"0.794";"0.0";"-";"127";"617";"0.794"
"2022-02-15 09:23:50.354";"2022-02-15";"09:23:50";"F";"119";"313";"564";"66";"0.445";"12.3";"0.094";"127";"617";"0.794"
"2022-02-15 09:24:20.651";"2022-02-15";"09:24:20";"F";"120";"349";"534";"90";"0.346";"13.1";"0.155";"127";"617";"0.794"
"2022-02-15 09:24:50.947";"2022-02-15";"09:24:50";"F";"121";"382";"509";"125";"0.250";"13.1";"0.212";"127";"617";"0.794"
"2022-02-15 09:25:21.235";"2022-02-15";"09:25:21";"F";"122";"409";"488";"190";"0.162";"12.9";"0.264";"127";"617";"0.794"
"2022-02-15 09:25:51.532";"2022-02-15";"09:25:51";"F";"123";"429";"467";"285";"0.081";"9.7";"0.321";"127";"617";"0.794"
"2022-02-15 09:26:21.831";"2022-02-15";"09:26:21";"F";"124";"433";"447";"420";"0.031";"5.5";"0.380";"127";"617";"0.794"
"2022-02-15 09:26:52.126";"2022-02-15";"09:26:52";"F";"125";"431";"427";"625";"-";"-";"-";"127";"617";"0.794"
"2022-02-15 09:27:22.417";"2022-02-15";"09:27:22";"F";"126";"412";"405";"820";"-";"-";"-";"127";"617";"0.794"
"2022-02-15 09:27:24.827";"2022-02-15";"09:27:24";"SLCE";"";"Light Curve end ";""
"2022-02-15 09:28:01.720";"2022-02-15";"09:28:01";"SLCS";"";"Light Curve start ";"Ul5-3"
"2022-02-15 09:28:01.720";"2022-02-15";"09:28:01";"REG1";"";"#1: alpha: 0.280, ETRm: 15.474, Ik: 55.234   ( beta: 10.199, ETRmPot: 1552.256 ) ";""
"2022-02-15 09:28:01.720";"2022-02-15";"09:28:01";"REG2";"";"#1: alpha: 0.955, ETRm: 11.000, Ik: 11.519 ";""
"2022-02-15 09:28:03.412";"2022-02-15";"09:28:03";"FO";"127";"193";"733";"0";"0.737";"0.0";"-";"193";"733";"0.737"
"2022-02-15 09:28:33.709";"2022-02-15";"09:28:33";"F";"128";"305";"536";"66";"0.431";"11.9";"0.368";"193";"733";"0.737"
"2022-02-15 09:29:03.999";"2022-02-15";"09:29:03";"F";"129";"316";"500";"90";"0.368";"13.9";"0.466";"193";"733";"0.737"
"2022-02-15 09:29:34.299";"2022-02-15";"09:29:34";"F";"130";"347";"483";"125";"0.282";"14.8";"0.518";"193";"733";"0.737"
"2022-02-15 09:30:04.594";"2022-02-15";"09:30:04";"F";"131";"375";"461";"190";"0.187";"14.9";"0.590";"193";"733";"0.737"
